Federal_unit,Gender,Age,Color,Income,Years_of_study
42,2,34,2,1500,12
42,4,31,2,1190,07
42,4,35,8,1900,13
42,2,42,2,788,05
42,2,51,2,1600,05
42,2,30,2,1600,12
42,2,29,2,2000,05
42,2,60,8,1100,03
42,2,54,2,1100,05
42,2,57,2,990,09
42,2,19,8,3500,11
42,4,35,2,1150,12
42,2,52,2,1403,12
42,2,50,2,2000,09
42,2,32,2,3500,16
42,2,46,2,2000,05
42,2,35,2,2400,16
42,2,49,2,2500,07
42,2,19,8,1200,10
42,2,38,2,2800,05
42,2,24,2,1500,17
42,2,32,2,2000,12
42,4,39,2,6000,06
42,2,39,2,2000,09
42,2,36,2,1500,06
42,2,51,2,5000,16
42,2,56,2,3000,12
42,2,48,2,1760,05
42,2,50,2,5000,16
42,4,57,2,500,05
42,2,50,2,5000,12
42,2,49,2,10000,05
42,2,43,2,2300,12
42,2,53,2,2100,12
42,4,41,2,1400,05
42,2,44,2,1900,05
42,4,50,8,1700,11
42,2,36,2,3000,13
42,2,25,8,1200,12
42,2,44,2,3900,05
42,2,37,2,1700,12
42,2,33,2,1900,09
42,2,52,2,1800,04
42,2,35,8,2000,09
42,4,40,2,2800,08
42,2,50,2,3500,12
42,2,31,2,1500,09
42,2,34,2,1700,09
42,2,54,2,2000,09
42,2,39,2,1200,05
42,2,37,2,3000,10
42,4,41,2,1400,12
42,2,33,2,2000,12
42,4,36,2,1500,12
42,2,49,2,2000,12
42,2,21,8,2800,11
42,2,22,2,1200,09
42,2,45,2,2000,05
42,2,68,2,1980,04
42,4,51,2,1200,12
42,2,38,2,2200,04
42,2,49,2,2300,09
42,2,39,2,1500,09
42,4,27,2,1100,11
42,2,55,2,3500,05
42,4,37,2,2500,05
42,4,34,2,1500,12
42,2,45,4,2500,09
42,2,34,2,3000,12
42,2,33,2,2000,12
42,2,27,2,3000,09
42,2,44,2,2400,07
42,4,38,2,3000,13
42,2,37,2,2500,12
42,2,45,2,6000,16
42,2,42,2,2000,01
42,2,23,2,1500,11
42,2,44,2,3000,09
42,2,48,2,1800,16
42,2,31,2,2000,16
42,2,63,2,3200,16
42,4,21,8,1400,12
42,4,51,2,10000,16
42,2,46,2,10000,16
42,2,52,2,6000,16
42,2,35,2,4000,16
42,2,45,2,4500,12
42,2,49,8,2000,09
42,2,40,2,6200,13
42,4,56,2,600,05
42,2,40,2,2200,12
42,2,43,2,2364,05
42,2,30,2,1300,12
42,2,32,2,2400,16
42,2,32,2,2000,12
42,2,50,2,3000,12
42,2,59,8,2500,12
42,2,34,2,900,12
42,2,26,2,3500,12
42,2,52,2,2000,12
42,2,27,2,788,12
42,2,38,2,8000,09
42,2,51,2,4000,12
42,2,34,2,1100,12
42,4,47,2,320,05
42,4,62,2,900,05
42,2,43,2,3500,16
42,2,47,2,1200,09
42,2,37,2,1580,12
42,4,51,2,400,08
42,2,31,2,1500,12
42,2,44,2,1300,09
42,2,38,2,2200,12
42,2,34,2,1000,05
42,2,53,2,1600,11
42,2,39,2,2000,09
42,2,62,2,1500,05
42,2,52,2,500,03
42,2,54,2,2000,05
42,2,54,2,2000,16
42,2,28,2,4000,16
42,2,29,2,3500,16
42,2,37,2,1500,12
42,2,67,2,20000,09
42,4,49,4,1900,08
42,2,58,2,4000,09
42,2,31,2,2500,16
42,2,42,2,980,09
42,4,40,2,800,17
42,2,29,8,1700,12
42,2,25,2,1500,12
42,4,36,2,2600,16
42,4,35,2,1100,09
42,2,54,8,1500,12
42,2,52,2,1500,12
42,2,77,2,2000,04
42,2,41,8,850,09
42,2,38,2,2500,11
42,4,61,2,400,12
42,2,62,2,1200,12
42,2,43,2,2200,12
42,4,52,2,950,09
42,4,43,2,1050,12
42,2,43,2,2000,13
42,2,39,8,2000,02
42,2,20,2,1200,09
42,2,54,2,2500,11
42,4,51,2,750,16
42,2,33,2,3500,12
42,2,53,2,3000,12
42,2,61,2,3000,05
42,2,30,2,1000,07
42,2,66,2,5600,03
42,2,54,2,3800,05
42,2,37,2,1257,09
42,2,68,2,900,03
42,2,42,2,1700,06
42,2,26,2,10000,12
42,2,26,2,1940,09
42,2,34,2,1450,11
42,2,32,4,1100,09
42,2,28,2,1600,08
42,2,40,2,2600,12
42,4,59,2,990,06
42,2,60,2,5700,16
42,4,43,2,2000,16
42,2,27,2,2400,12
42,4,45,2,1600,12
42,4,35,2,3750,15
42,2,50,2,2300,12
42,2,35,2,3200,12
42,2,50,2,2000,09
42,4,27,2,1990,14
42,2,46,2,4500,09
42,4,38,2,1700,12
42,4,44,2,3200,16
42,4,60,2,1500,06
42,2,40,2,2000,09
42,4,44,2,790,09
42,2,35,2,4500,07
42,2,21,8,1800,09
42,2,35,8,1500,12
42,2,30,8,1000,07
42,4,30,2,1157,12
42,2,53,8,400,03
42,4,38,2,1200,11
42,4,53,2,900,12
42,2,34,2,2000,15
42,4,50,2,1380,04
42,4,34,2,470,14
42,4,54,2,996,12
42,2,51,2,1200,05
42,4,26,2,981,12
42,2,29,2,788,16
42,4,53,2,1183,07
42,4,30,8,900,12
42,4,43,2,6500,16
42,4,63,2,1250,06
42,2,50,2,2500,16
42,2,26,2,1297,12
42,4,33,2,2000,15
42,4,36,2,1200,12
42,2,62,2,1400,06
42,2,35,2,2100,09
42,2,34,2,3000,09
42,4,24,2,2000,15
42,4,26,2,1800,16
42,2,51,2,3000,12
42,4,36,2,1600,09
42,4,20,8,1000,17
42,4,40,2,1700,12
42,4,46,2,1500,16
42,4,44,2,320,16
42,2,42,2,1100,12
42,4,25,2,1500,17
42,2,44,2,2060,05
42,2,43,2,4500,14
42,2,35,2,3400,12
42,2,39,2,1200,09
42,2,42,2,1500,10
42,2,40,2,2100,13
42,2,49,2,2000,09
42,2,59,2,600,01
42,4,23,8,1300,09
42,2,48,8,1200,12
42,4,40,2,6000,16
42,2,37,8,22700,16
42,2,52,2,2700,09
42,4,33,2,2000,12
42,2,87,2,20000,09
42,2,57,2,50000,15
42,2,42,2,15000,16
42,4,35,2,10000,16
42,2,48,2,4000,16
42,4,44,2,3000,16
42,2,71,2,1500,09
42,4,50,2,5000,16
42,4,49,2,6000,12
42,2,40,2,1200,09
42,2,74,2,2500,05
42,4,47,2,1170,12
42,2,44,2,6000,12
42,2,61,2,500,05
42,2,66,2,15000,12
42,2,52,2,6000,16
42,2,48,2,5000,16
42,4,53,2,4980,16
42,4,61,2,788,09
42,2,60,2,3500,05
42,2,23,2,1800,12
42,2,53,8,1500,05
42,2,56,2,3000,14
42,2,40,2,1000,09
42,4,34,2,1000,12
42,2,46,8,3700,14
42,2,34,2,1000,05
42,4,55,2,1050,01
42,2,50,2,788,01
42,2,42,2,1000,01
42,2,36,4,2300,06
42,2,37,2,1650,08
42,4,41,2,1300,07
42,2,23,2,1500,09
42,2,42,2,2000,16
42,4,23,2,2000,13
42,4,55,2,1200,13
42,2,50,2,18000,16
42,2,38,2,2000,14
42,2,36,2,5000,12
42,2,39,2,2500,16
42,4,48,2,1500,12
42,2,38,2,8500,16
42,4,40,8,1200,16
42,2,32,2,1800,12
42,2,30,2,3000,12
42,2,63,2,1500,16
42,2,49,2,2500,09
42,2,55,2,1700,08
42,2,52,2,1300,09
42,2,34,2,2500,12
42,2,44,2,2370,01
42,4,32,2,1400,12
42,2,35,8,2000,12
42,2,52,2,2500,12
42,4,58,2,1500,16
42,4,52,2,1650,12
42,2,30,2,3500,12
42,2,51,8,2700,12
42,2,60,8,2000,11
42,2,49,8,2500,09
42,2,26,2,3000,12
42,2,30,2,3000,12
42,2,35,8,1500,09
42,2,27,2,1500,16
42,2,29,2,2600,12
42,2,32,8,1500,09
42,2,29,2,1800,16
42,2,19,8,1500,08
42,4,55,2,800,12
42,2,52,8,600,06
42,2,46,2,2000,12
42,4,40,2,540,06
42,2,42,2,1576,11
42,2,75,2,3000,01
42,2,47,8,1042,12
42,2,28,2,1078,12
42,2,35,2,1200,09
42,2,36,2,3000,01
42,2,54,8,788,09
42,2,22,2,7800,11
42,2,31,2,2200,12
42,2,37,2,1500,09
42,2,31,2,1500,12
42,4,48,8,788,12
42,2,48,8,980,11
42,2,49,2,1400,16
42,2,45,8,1600,09
42,2,28,2,1500,14
42,2,53,8,1000,05
42,2,46,2,1000,12
42,2,39,2,1600,05
42,2,31,2,1300,05
42,2,34,2,2500,06
42,2,75,2,3000,05
42,2,46,2,2000,04
42,2,38,2,1500,09
42,2,60,8,2500,08
42,2,53,2,200,06
42,2,41,8,1500,01
42,2,35,2,2300,09
42,2,26,2,1400,09
42,2,54,8,2300,05
42,2,54,2,1500,08
42,2,39,2,1500,09
42,2,38,8,1400,04
42,2,30,4,1500,11
42,2,18,2,1700,08
42,2,32,8,1500,09
42,2,67,2,2500,12
42,2,55,2,788,09
42,2,39,8,1000,06
42,2,45,2,4000,12
42,2,49,2,3000,06
42,2,38,2,3500,16
42,2,63,2,2000,05
42,4,39,2,788,09
42,2,64,2,200,06
42,2,32,8,2000,06
42,2,37,8,2500,06
42,4,54,2,600,12
42,2,30,8,1500,11
42,2,47,2,3000,09
42,2,44,2,4500,16
42,2,35,2,1000,10
42,2,61,2,900,05
42,2,40,2,1576,09
42,2,41,8,5000,07
42,2,27,2,1900,14
42,2,59,2,500,05
42,2,30,8,1100,12
42,2,17,2,1500,13
42,2,27,8,800,06
42,4,41,2,1160,06
42,2,45,2,1500,07
42,2,52,8,1380,09
42,2,55,2,2600,12
42,2,30,2,300,05
42,2,42,2,2000,05
42,2,53,2,3000,05
42,2,65,8,300,05
42,2,58,2,2000,06
42,2,53,2,1200,04
42,2,50,2,1400,09
42,2,34,2,2000,12
42,2,46,8,5200,12
42,2,42,2,6000,12
42,2,52,8,2000,05
42,2,39,8,1500,12
42,2,24,2,3000,12
42,2,49,2,2000,12
42,2,56,2,3000,05
42,2,31,2,1700,13
42,4,32,2,1005,12
42,4,53,2,1150,09
42,2,39,8,1500,12
42,2,43,8,1400,13
42,4,44,2,1270,09
42,4,27,2,1500,12
42,2,38,2,1800,09
42,2,37,2,1300,12
42,2,46,2,1800,10
42,4,40,2,1100,12
42,2,53,8,1600,05
42,2,24,2,1400,07
42,4,34,8,1300,09
42,2,45,8,1400,13
42,2,36,2,1200,09
42,2,41,2,788,13
42,2,63,2,4000,05
42,2,40,2,1000,05
42,2,61,2,2000,05
42,4,39,2,1200,09
42,2,52,2,1000,03
42,2,45,8,1409,16
42,2,50,8,1200,17
42,4,66,2,6000,16
42,2,52,2,10000,16
42,2,26,4,1000,10
42,2,64,2,3000,12
42,4,38,2,1200,13
42,2,45,4,1000,06
42,2,58,8,5000,16
42,4,25,2,1800,13
42,4,49,2,3000,12
42,2,60,2,20000,16
42,4,63,2,788,06
42,2,47,2,3000,12
42,4,50,2,2000,16
42,2,20,4,1800,09
42,2,50,2,3000,01
42,2,53,4,1700,12
42,2,49,2,2000,09
42,4,56,2,13000,16
42,2,51,2,1800,13
42,2,51,2,5800,12
42,2,41,2,7000,16
42,2,54,2,6500,16
42,2,24,2,1000,14
42,2,38,2,3000,12
42,4,28,2,6900,16
42,2,31,2,1500,16
42,2,63,2,7400,16
42,4,32,2,1200,16
42,2,60,2,2800,07
42,2,26,8,1700,16
42,2,51,2,1600,13
42,2,62,6,16000,16
42,2,56,2,10000,16
42,2,50,2,5000,16
42,2,38,2,3500,14
42,4,49,2,3000,16
42,4,40,2,900,01
42,2,23,2,1700,09
42,2,23,2,1200,13
42,4,53,2,3000,12
42,2,24,2,700,16
42,2,24,2,5500,16
42,4,45,2,5000,16
42,2,22,2,1500,16
42,2,44,2,3000,16
42,4,55,2,3000,12
42,2,58,2,14000,16
42,2,49,2,3640,12
42,4,32,2,1600,16
42,4,32,2,10000,16
42,2,39,2,788,09
42,4,28,2,1500,12
42,2,31,2,4000,16
42,4,49,2,11800,16
42,4,29,2,4500,16
42,4,57,2,300,09
42,2,38,2,3000,12
42,2,53,2,12000,16
42,2,35,2,4000,16
42,2,39,2,4000,16
42,2,37,2,7000,16
42,4,34,2,3000,16
42,2,28,2,1900,12
42,4,31,2,4000,16
42,2,26,8,2000,09
42,4,41,4,1057,12
42,4,74,2,3500,12
42,2,29,2,16000,16
42,2,34,2,5000,16
42,2,49,2,15000,16
42,2,29,2,5500,12
42,2,45,2,2500,16
42,2,41,2,12000,16
42,2,36,2,5000,16
42,2,56,2,5000,16
42,4,55,2,1100,12
42,4,33,2,2000,16
42,2,57,2,2100,12
42,2,70,2,5000,12
42,2,67,2,7000,16
42,2,34,2,1200,09
42,2,25,2,1500,12
42,2,54,2,2500,05
42,4,46,2,2500,16
42,2,24,2,2600,16
42,2,55,2,10000,16
42,4,48,2,1200,12
42,2,33,2,2500,16
42,2,50,2,2500,16
42,2,43,8,4000,12
42,4,40,2,4000,16
42,4,54,2,2000,14
42,2,40,4,9000,16
42,4,38,2,3500,16
42,2,44,2,1500,09
42,4,58,2,1240,12
42,4,49,2,2000,16
42,2,32,2,788,12
42,2,36,2,1400,09
42,2,57,2,8000,15
42,4,52,2,10000,16
42,2,43,2,10000,16
42,2,52,2,3500,09
42,4,40,2,1400,12
42,2,37,2,1500,09
42,4,20,4,957,09
42,4,43,2,5000,16
42,2,38,2,1500,16
42,2,49,2,850,15
42,2,68,2,2500,12
42,4,26,2,1200,12
42,2,49,2,1000,03
42,4,59,2,1350,07
42,2,44,2,2000,05
42,2,48,2,1500,02
42,2,40,8,600,01
42,2,68,2,780,06
42,2,23,2,1500,11
42,4,45,2,2800,12
42,4,31,8,1120,12
42,4,28,2,2000,11
42,2,57,2,2000,09
42,4,25,2,3500,12
42,4,49,2,1500,12
42,2,51,2,3000,12
42,4,25,2,3000,16
42,4,61,2,3000,14
42,2,58,2,900,05
42,2,46,2,4000,12
42,2,23,2,1300,13
42,2,27,4,1500,12
42,4,41,2,1100,12
42,4,24,2,1000,09
42,2,28,4,1500,10
42,4,36,2,2600,05
42,4,53,4,3500,16
42,4,31,2,788,12
42,2,47,2,3000,09
42,2,47,2,1700,14
42,2,35,2,1700,12
42,4,55,2,300,01
42,2,46,2,2500,12
42,4,37,2,3000,16
42,4,37,2,600,16
42,4,50,2,2000,09
42,4,41,2,2600,16
42,2,37,2,1800,14
42,4,36,2,1200,12
42,4,49,2,3000,13
42,4,33,4,1500,12
42,2,42,2,2100,16
42,2,47,8,5000,12
42,4,35,8,1000,12
42,2,27,8,980,12
42,2,52,2,3000,16
42,2,28,2,2200,12
42,2,37,8,1500,12
42,2,26,2,3000,16
42,4,38,2,3000,16
42,4,29,4,700,11
42,2,54,2,4600,08
42,2,30,4,788,12
42,2,22,8,1500,12
42,4,36,2,1200,09
42,2,38,2,2500,12
42,2,33,2,2500,12
42,2,25,8,1800,12
42,4,43,4,1050,08
42,2,36,8,2150,12
42,4,39,2,3820,16
42,4,33,2,500,09
42,2,45,2,1000,09
42,2,41,2,1000,16
42,2,38,2,1500,09
42,2,60,2,1603,12
42,2,49,2,3000,13
42,4,46,2,900,12
42,2,37,8,5200,11
42,2,49,2,2000,12
42,2,42,2,800,08
42,2,41,2,780,03
42,2,39,2,2000,07
42,2,47,8,1500,12
42,2,29,2,1800,07
42,2,35,8,1800,06
42,2,32,2,1500,09
42,2,48,8,1900,02
42,2,58,2,3000,12
42,2,44,8,1200,05
42,2,26,2,4000,12
42,2,33,2,980,10
42,2,49,2,1900,14
42,2,52,2,4000,16
42,2,26,2,2300,11
42,4,35,2,1110,06
42,2,35,2,2600,09
42,2,35,2,1600,12
42,2,46,8,2400,06
42,2,52,8,950,06
42,2,56,2,788,05
42,2,32,2,2000,12
42,4,53,2,500,05
42,2,25,8,2000,12
42,4,42,2,500,12
42,2,31,2,3000,12
42,2,35,8,900,09
42,2,35,2,1800,12
42,2,32,2,2500,12
42,2,45,2,2500,05
42,2,22,2,1500,12
42,2,30,2,2500,10
42,2,50,2,1000,05
42,2,34,2,2500,12
42,2,34,2,2500,12
42,2,49,2,4500,09
42,2,59,2,1300,05
42,2,42,2,1600,09
42,2,45,8,5200,16
42,2,60,2,6000,15
42,2,47,2,1500,09
42,2,32,4,1100,12
42,2,59,2,2000,09
42,2,35,4,1150,09
42,2,40,2,10000,16
42,4,54,2,1500,05
42,2,53,2,2500,05
42,2,65,2,1500,09
42,2,58,2,3000,05
42,4,54,2,1200,12
42,2,43,8,2500,16
42,2,49,2,1800,05
42,2,61,2,1600,08
42,4,26,2,2300,16
42,2,45,2,2500,12
42,4,43,2,1500,11
42,4,62,8,2012,05
42,2,42,2,2800,16
42,2,53,2,2000,16
42,2,54,2,3500,08
42,2,37,2,2000,09
42,2,33,2,2500,09
42,2,33,8,1800,12
42,2,45,2,3500,05
42,2,47,2,2000,05
42,2,37,2,1500,09
42,2,52,2,2000,06
42,2,27,2,2200,10
42,4,45,2,1000,05
42,2,44,2,1200,09
42,2,63,2,1200,07
42,4,20,2,1200,11
42,2,44,2,1800,05
42,2,28,2,2500,10
42,4,45,8,1400,06
42,2,42,2,2000,02
42,2,48,2,2000,05
42,2,33,2,5000,12
42,2,31,2,3500,08
42,2,41,2,1400,06
42,2,29,2,1300,12
42,2,58,2,1700,05
42,2,37,2,2500,12
42,2,38,8,2000,14
42,2,63,2,500,02
42,4,29,2,600,09
42,4,43,2,788,09
42,2,33,2,2000,12
42,4,45,2,1105,05
42,2,54,2,3000,12
42,2,39,2,2000,12
42,2,49,2,1000,09
42,2,31,2,1400,11
42,2,59,2,1420,05
42,2,42,2,1500,06
42,2,63,2,1000,07
42,2,36,2,1800,12
42,2,55,2,1000,05
42,2,62,2,1000,06
42,2,37,2,2000,12
42,2,50,2,1500,05
42,2,60,2,800,05
42,2,40,2,500,05
42,2,40,2,788,09
42,2,43,2,850,05
42,2,31,2,1200,06
42,2,50,4,2000,16
42,2,45,2,1000,01
42,4,50,2,400,06
42,4,36,2,1400,12
42,4,49,4,788,05
42,2,38,2,30000,16
42,4,34,2,1200,06
42,4,27,2,280,10
42,2,38,8,1500,09
42,4,40,2,3000,12
42,4,49,2,1300,16
42,2,38,2,3000,16
42,2,48,2,1200,09
42,2,28,2,800,12
42,2,45,2,1000,06
42,2,25,2,1500,12
42,2,53,2,4000,12
42,2,33,2,3000,12
42,2,57,2,2000,04
42,2,64,2,1000,05
42,2,26,2,1000,06
42,4,41,2,788,09
42,4,53,2,1500,12
42,2,61,8,788,04
42,2,52,2,1300,05
42,4,38,2,5000,06
42,2,26,2,1000,08
42,2,62,2,1600,05
42,2,35,2,2000,16
42,2,55,2,788,05
42,2,46,2,788,12
42,4,43,4,1200,08
42,2,34,2,1500,13
42,2,34,8,1800,06
42,4,29,2,1100,11
42,4,45,2,600,07
42,2,53,2,1400,05
42,2,32,0,4000,12
42,2,27,2,1500,05
42,2,53,2,1500,05
42,2,44,2,250,12
42,4,27,2,1200,16
42,2,56,2,2850,08
42,2,49,2,3200,12
42,4,34,2,1200,13
42,4,62,2,400,04
42,2,50,2,7880,13
42,4,57,2,1000,05
42,4,49,2,1200,12
42,2,33,8,1400,12
42,2,22,2,3000,12
42,4,47,2,4000,16
42,2,42,8,1100,06
42,2,46,2,3000,09
42,2,59,2,1500,05
42,2,32,2,2000,06
42,2,42,2,6000,05
42,2,45,2,1500,05
42,2,35,8,1500,01
42,2,56,2,1500,05
42,4,43,2,2500,05
42,2,25,2,3500,11
42,2,46,2,1500,09
42,2,53,8,2950,05
42,4,27,2,1050,09
42,4,38,2,600,12
42,4,53,2,1300,09
42,4,51,2,1600,16
42,2,44,2,1200,10
42,2,23,8,900,08
42,2,38,2,4000,16
42,4,57,8,500,05
42,2,33,2,1500,12
42,4,66,2,200,09
42,2,34,2,2800,12
42,2,23,2,1100,12
42,2,42,2,700,09
42,2,50,8,1500,12
42,2,30,8,1200,05
42,2,51,0,2000,03
42,2,33,2,2500,06
42,2,37,2,2300,05
42,2,30,8,1000,12
42,2,49,2,2000,01
42,2,33,2,788,05
42,2,48,2,2000,13
42,2,28,2,1500,09
42,2,31,2,800,07
42,2,56,2,1500,05
42,2,26,2,4000,12
42,2,19,8,3000,09
42,2,34,8,2000,09
42,4,53,2,1200,12
42,2,58,8,1880,05
42,2,40,8,1250,09
42,2,53,2,2000,05
42,2,34,2,1000,05
42,2,37,8,2200,12
42,2,48,8,1500,12
42,2,60,2,2000,06
42,2,57,2,800,05
42,2,64,2,700,05
42,2,51,2,788,05
42,2,44,2,1200,13
42,2,52,2,1500,04
42,2,47,2,788,16
42,4,39,2,3500,16
42,2,29,2,10300,13
42,2,46,8,7000,16
42,2,65,2,2000,09
42,4,67,2,900,12
42,4,33,2,2000,12
42,4,41,2,1400,09
42,2,40,2,5000,16
42,2,53,2,4000,09
42,2,32,2,2300,12
42,2,40,2,2000,12
42,2,48,2,3000,06
42,4,70,2,400,13
42,2,52,2,1800,09
42,4,27,2,1400,12
42,2,31,2,1100,11
42,2,31,2,1700,13
42,2,57,2,399,08
42,2,26,2,2000,10
42,2,46,2,1050,08
42,2,54,2,900,07
42,2,51,2,1600,12
42,4,44,2,1390,04
42,2,40,2,2200,12
42,2,31,6,2500,12
42,4,37,2,1000,12
42,2,59,4,2000,05
42,2,39,2,2600,08
42,2,54,2,5000,01
42,2,49,2,1200,05
42,4,52,2,2500,16
42,2,30,2,3800,16
42,2,38,8,2100,15
42,2,56,2,788,09
42,2,45,2,788,09
42,2,32,2,3000,14
42,2,50,2,4000,08
42,4,51,2,2100,12
42,4,54,2,4000,05
42,4,23,2,800,09
42,2,24,2,2200,11
42,2,54,2,1600,12
42,2,50,2,2000,16
42,2,37,2,1500,12
42,2,61,2,2600,05
42,2,36,2,5000,12
42,2,37,2,1400,12
42,4,48,2,500,12
42,2,59,2,2000,09
42,2,56,2,3000,05
42,2,54,2,600,03
42,2,37,2,1100,04
42,2,53,2,2400,09
42,2,52,2,1250,09
42,2,35,2,3000,11
42,2,27,2,2000,12
42,2,35,2,4000,08
42,2,43,2,3500,12
42,2,50,2,3000,09
42,2,54,8,1000,09
42,2,63,2,9000,16
42,4,41,2,4000,16
42,2,31,2,3800,16
42,2,57,2,1800,09
42,4,51,8,1500,12
42,4,31,2,1500,16
42,2,39,8,2000,12
42,2,43,2,3000,16
42,2,31,2,3500,16
42,2,27,2,1400,13
42,4,49,2,1600,12
42,2,40,2,1700,12
42,2,40,2,2000,15
42,2,35,2,2000,12
42,2,49,2,2000,12
42,4,45,8,1800,09
42,2,27,2,1800,12
42,2,33,2,4000,13
42,2,36,2,1200,02
42,2,32,2,1000,09
42,4,50,2,1200,13
42,2,55,2,1600,09
42,2,36,2,600,09
42,4,37,2,2000,12
42,2,17,2,1250,12
42,2,26,2,1200,09
42,2,55,2,1800,05
42,2,48,2,3000,05
42,2,41,2,1700,12
42,2,44,2,1200,09
42,2,25,2,1500,01
42,2,29,2,1900,12
42,2,33,2,2000,09
42,2,42,2,1500,12
42,2,27,2,1100,12
42,2,50,2,2000,09
42,2,31,2,1500,09
42,2,49,2,1800,12
42,2,31,2,1300,10
42,2,22,2,1700,12
42,2,58,2,5000,09
42,2,29,2,3500,16
42,4,32,2,3600,16
42,2,53,2,3000,16
42,2,38,2,1400,09
42,2,43,2,1200,12
42,2,32,2,2300,16
42,2,30,2,1880,09
42,2,58,2,7000,16
42,2,34,2,2000,09
42,4,44,2,3000,12
42,4,66,2,1000,02
42,2,40,8,1100,12
42,2,49,2,1200,09
42,2,38,2,3000,09
42,2,32,2,14000,16
42,4,56,2,900,05
42,2,37,2,2000,09
42,2,53,2,2000,16
42,2,49,2,750,12
42,4,50,2,2000,16
42,4,35,8,2500,12
42,2,44,2,3000,12
42,2,55,2,4000,15
42,4,42,2,6000,16
42,2,65,2,4000,16
42,2,47,2,3000,12
42,2,50,2,1800,09
42,2,49,2,1200,12
42,2,47,2,2200,13
42,2,35,2,3000,12
42,4,26,2,1500,12
42,2,56,2,1500,12
42,4,47,2,1000,13
42,2,52,2,4000,09
42,2,68,2,1300,04
42,4,37,2,3600,12
42,2,52,2,6500,12
42,2,39,2,10000,12
42,2,40,0,2000,01
42,2,42,2,1800,09
42,2,37,2,3100,15
42,2,31,2,1000,09
42,2,29,2,3597,13
42,2,46,2,1900,04
42,2,41,2,2000,12
42,2,41,2,4500,13
42,2,34,2,2000,12
42,2,45,2,2700,16
42,2,42,2,1500,09
42,4,51,2,1400,05
42,2,29,2,4500,13
42,2,60,2,1850,13
42,2,23,2,2000,01
42,4,49,2,861,01
42,2,35,2,3500,16
42,2,52,2,5000,09
42,2,67,8,700,03
42,2,52,2,2000,13
42,2,36,2,7000,16
42,2,39,2,3200,12
42,2,42,2,5000,16
42,2,45,2,5000,16
42,2,26,2,5000,16
42,2,19,2,800,12
42,4,46,2,7000,12
42,4,42,2,1000,04
42,2,42,2,2000,12
42,4,46,2,1200,12
42,4,41,2,1200,10
42,2,31,2,1600,12
42,4,26,2,1500,12
42,2,59,8,1270,17
42,2,57,2,1300,01
42,2,40,2,1200,12
42,4,46,2,2000,15
42,2,46,2,4000,12
42,2,55,2,2000,08
42,2,44,2,5000,09
42,2,41,2,1500,12
42,2,41,8,1200,09
42,2,48,2,3000,01
42,4,53,8,1250,17
42,2,53,8,1414,05
42,2,29,8,1440,09
42,2,25,2,1200,12
42,2,50,2,2000,12
42,2,38,8,2200,15
42,2,31,2,2000,08
42,2,29,2,1230,12
42,2,43,4,1000,17
42,2,47,2,3500,14
42,2,44,2,2100,07
42,4,30,2,1250,09
42,2,42,8,1200,06
42,2,50,2,2500,10
42,2,36,2,3500,15
42,2,32,8,1900,12
42,2,45,2,2500,09
42,4,59,2,600,05
42,2,64,2,1000,05
42,4,39,2,4800,16
42,2,33,2,1900,12
42,2,39,2,3000,06
42,2,53,2,1400,04
42,2,39,8,2300,12
42,2,52,8,1800,01
42,4,31,8,1000,12
42,2,30,2,2000,11
42,2,55,8,1200,05
42,2,20,4,1000,08
42,2,31,2,2000,12
42,2,35,2,3100,12
42,2,32,2,2000,12
42,2,27,8,1800,12
42,2,44,8,1550,09
42,2,45,2,3000,09
42,2,46,2,1600,05
42,2,45,2,1800,14
42,2,49,2,5500,12
42,2,58,2,1200,05
42,2,34,2,2000,12
42,4,54,2,1100,07
42,2,26,2,2300,12
42,2,29,2,4000,16
42,2,29,2,1500,13
42,2,61,2,700,05
42,2,58,2,400,05
42,2,35,2,5000,12
42,2,43,2,2000,12
42,2,42,4,2000,12
42,2,52,8,2000,05
42,2,39,2,2500,09
42,4,50,8,1200,12
42,2,49,2,1000,09
42,2,51,2,3000,12
42,2,66,2,200,12
42,2,27,8,1300,06
42,4,46,4,1600,05
42,2,38,8,1200,16
42,2,33,8,1800,06
42,2,39,2,2000,12
42,2,34,2,1200,09
42,2,48,2,1800,06
42,2,26,8,1200,11
42,2,53,2,1500,12
42,2,40,8,2000,05
42,2,44,2,1200,05
42,2,45,8,1400,12
42,2,56,8,788,04
42,2,51,8,800,08
42,2,45,8,1900,13
42,2,55,2,2600,13
42,4,50,2,6800,16
42,2,47,2,4000,16
42,2,59,2,17000,16
42,2,38,2,8000,15
42,2,51,2,3000,16
42,2,31,8,6500,15
42,2,46,8,12000,16
42,2,39,2,5000,16
42,2,57,2,8000,16
42,4,35,2,1500,12
42,2,42,2,3800,12
42,2,59,2,1200,12
42,2,48,2,2100,09
42,2,45,2,3800,09
42,4,55,2,2000,12
42,4,42,2,2500,12
42,2,54,2,2500,13
42,4,36,2,1200,01
42,2,63,2,3500,12
42,4,38,2,2500,13
42,2,34,2,2000,12
42,4,55,2,3600,16
42,4,36,2,3000,16
42,2,29,2,2000,16
42,2,41,2,5500,16
42,2,61,2,5000,05
42,2,46,2,5000,15
42,2,56,2,800,09
42,2,47,8,1450,12
42,2,35,2,1700,12
42,2,24,2,1400,12
42,4,60,8,800,06
42,2,37,2,2200,12
42,2,43,8,3000,12
42,2,48,2,1800,16
